지표연도,학교명,설립구분,지역,학부 정원내 재학생수,학부 정원내외 재학생수,학부 및 대학원 재학생수,학부 및 대학원 재학생수,학부 및 대학원 재학생수,전임교원수(명),교원법정정원(명),전임교원 확보율,시설면적(㎡),기준면적(㎡),교사 확보율,정원내 입학자수(명),정원내 모집인원(명),정원내 신입생 충원율,정원내 재학생수(명),학생정원-학생모집정지인원(명),정원내 재학생 충원율,총교육비(천원),등록금(천원),교육비 환원율,장학금(천원),등록금(천원),장학금 비율,등록금(천원),운영수입(세입총액)(천원),[1.2.1] 세입 중 등록금 비율,기부금(천원),운영수입(세입총액)(천원),[1.2.1] 세입 중 기부금 비율,법인전입금(천원),운영수입(천원),[1.2.1] 세입 중 법인전입금 비율(사립대),강사료 계(원),강의시간수 계(시간),[3.1.2] 시간강사 강의료,교내연구비(천원),전임교원수(명),[3.1.3] 전임교원 1인당 교내연구비,학부 및 대학원 재학생수,직원수(명),[3.2.1] 직원 1인당 학생수,수용인원(명),재학생수(명),[4.1.2] 기숙사 수용률,자료구입비(원),학생수(명),[4.1.3] 재학생 1인당 연간 자료구입비(결산),도서관직원수(명),학부 및 대학원 재학생수,"[4.1.3] 재학생 1,000명당 도서관 직원수",등재(후보)지 논문 건수(건),전임교원수(명),[5.1.1] 전임교원 1인당 등재(후보)지 논문 실적,SCI급 논문 건수(건),전임교원수(명),[5.1.1] 전임교원 1인당 SCI급 논문 실적,저역서수(건),전임교원수(명),[5.1.1] 전임교원 1인당 저역서 실적,교외연구비(천원),전임교원수(명),[5.1.1] 전임교원 1인당 교외연구비,[5.1.1] 연구성과 기준값 대비 실적,취업자(명),졸업자(명),[5.1.2] 졸업생의 취업률
2016,케이씨대학교,사립,서울,1268,1433,1604,1604,1604,52,67,77.61194,14365,17508,82.0482,309,312,99.03846,1268,1300,97.53846,12365467.3,10110160,122.30733,1465252,8556989,17.12345,10110160,15488528,65.27515,152524,15488528,0.98475,303582,15488528,1.96004,299531250,5938.5,50438.87345,35322,52,679.26923,1604,44,36.45454,120,1382,8.68306,94398701,1631,57877.80564,1.8,1604,1.12219,13.2,52,0.25384,1.7076,52,0.03283,4.3667,52,0.08397,30000,52,576.92307,2.21337,148,242,61.15702
2016,평택대학교,사립,경기,3687,4032,4645,4645,4645,150,215,69.76744,75678,58090,130.27715,918,916,100.21834,3687,3761,98.03243,41129027.5,34031152,120.85699,5480319,28977680,18.9122,34031152,46775046,72.75493,637667,46775046,1.36326,310000,46775046,0.66274,528243000,10143,52079.56225,101000,150,673.33333,4645,86,54.01162,942,4032,23.36309,298545150,4733,63077.36108,6.3,4645,1.35629,63.0687,150,0.42045,2.7833,150,0.01855,18.1833,150,0.12122,1025776,150,6838.50666,6.3523,508,821,61.87576
2016,포항공과대학교,사립,경북,1451,1472,3238,3238,3238,270,248,108.87096,404780,60098,673.53322,297,321,92.52336,1451,1280,113.35937,262658728.5,21985526,1194.6893,4066989,7908499,51.42554,21985526,121636979,18.0747,4290099,121636979,3.52696,51237633,121636979,42.1234,54600000,900,60666.66666,3781235,270,14004.57407,3238,404,8.01485,3568,3238,110.19147,3721459325,3151,1181040.725,9.8,3238,3.02655,22.5534,270,0.08353,372.6558,270,1.3802,14.8194,270,0.05488,125794761,270,465906.5222,75.21754,49,81,60.49382
2016,한경대학교,국립,경기,5494,6121,6506,6506,6506,180,318,56.60377,103568,77794,133.13108,1203,1217,98.84963,5494,4989,110.12226,55992168.11,21716461,257.83283,4175634,20075904,20.79923,21716461,57964348,37.4652,162990,57964348,0.28119,,,,1240149000,19194,64611.28477,190195,180,1056.63888,6506,115,56.57391,874,6313,13.84444,331902772,6510,50983.52872,6.6,6506,1.01444,97.4677,180,0.54148,47.3339,180,0.26296,13.9583,180,0.07754,9735531,180,54086.28333,13.32285,721,1134,63.58024
2016,한국교통대학교,국립,충북,8020,8676,9302,9302,9302,316,452,69.9115,207397,139248,148.94073,1958,1965,99.64376,8020,8355,95.99042,98179185.89,38856345,252.67221,6830473,35879313,19.03735,38856345,96513785.33,40.25989,301208,96513785.33,0.31208,,,,1481206200,19930.5,74318.56702,3213726,316,10170.01898,9302,215,43.26511,2173,9021,24.08823,988974200,9750,101433.2513,10.3,9302,1.10728,225.1658,316,0.71255,94.6773,316,0.29961,22.841,316,0.07228,13884873,316,43939.47151,13.45463,1234,1927,64.03736
2016,한국국제대학교,사립,경남,3481,3681,3682,3682,3682,135,188,71.80851,71643,55300,129.55334,840,864,97.22222,3481,3869,89.97156,24790326.39,21952277,112.92826,2686707,21907499,12.26386,21952277,30830294,71.20359,206534,30830294,0.6699,0,30830294,0,324618750,7462.5,43500,171500,135,1270.37037,3682,66,55.78787,1308,3682,35.52417,117894305,3839,30709.63922,4.4,3682,1.195,62.6107,135,0.46378,3.3928,135,0.02513,14.6024,135,0.10816,2260734,135,16746.17777,5.04757,527,804,65.54726
2016,한국기술교육대학교,사립,충남,3970,4390,4871,4871,4871,182,236,77.11864,157179,70200,223.9017,846,846,100,3970,3567,111.298,147930564.8,21943840,674.13253,5793177,18621184,31.11068,21943840,124708374,17.59612,582181,124708374,0.46683,79565651,124708374,63.80136,777280000,10692,72697.3438,2050273,182,11265.23626,4871,190,25.63684,3160,4547,69.49637,879571838,5050,174172.6412,7,4871,1.43707,128.3585,182,0.70526,75.794,182,0.41645,11.4207,182,0.06275,30245735,182,166185.3571,27.85903,596,688,86.6279
2016,한국산업기술대학교,사립,경기,6112,7713,8108,8108,8108,244,352,69.31818,123413,109212,113.00314,1384,1386,99.85569,6112,5520,110.72463,101443187.3,60188070,168.54367,12008620,55737667,21.54489,60188070,89814886,67.01346,1292823,89814886,1.43943,2381571,89814886,2.65164,769590000,14070,54697.22814,985002,244,4036.89344,8108,142,57.09859,1460,6863,21.27349,460422720,7894,58325.65492,4.2,8108,0.518,40.445,244,0.16575,35.9387,244,0.14728,33.4145,244,0.13694,25426787,244,104208.1434,15.79655,1023,1375,74.4
2016,한국성서대학교,사립,서울,898,1022,1222,1222,1222,45,57,78.94736,22570,13876,162.65494,238,238,100,898,960,93.54166,12079787,8844997,136.57197,1373726,7433269,18.48077,8844997,14408055,61.38925,744233,14408055,5.16539,355037,14408055,2.46415,92800000,1856,50000,41000,45,911.11111,1222,57,21.43859,176,1050,16.7619,117967803,1307,90258.45677,2.5,1222,2.04582,28.062,45,0.6236,3.1833,45,0.07074,5.3679,45,0.11928,213772,45,4750.48888,5.37565,188,256,73.4375
2016,한국외국어대학교,사립,서울,14564,16715,19131,19131,19131,687,849,80.91872,286262,200060,143.08807,3385,3419,99.00555,14564,13529,107.65023,218454511.3,141300694,154.60257,19853555,113691328,17.46268,141300694,240186329,58.82961,5809086,240186329,2.41857,31288472,240186329,13.02674,3418643200,71072,48101.12561,5421612,687,7891.72052,19131,357,53.58823,3054,18325,16.66575,2536403982,19092,132851.6647,26,19131,1.35905,540.4304,687,0.78665,247.6397,687,0.36046,109.939,687,0.16002,20643970,687,30049.44687,19.55841,2193,3478,63.05347
2016,한국체육대학교,국립,서울,2388,2505,3047,3047,3047,109,166,65.66265,65438,49552,132.05925,587,591,99.32318,2388,2360,101.18644,28412670.25,10520052,270.08108,2565353,9306130,27.56627,10520052,37801535.5,27.82969,429663,37801535.5,1.13662,,,,521121000,6960,74873.70689,343000,109,3146.78899,3047,110,27.7,800,2712,29.49852,147387420,3058,48197.32504,4,3047,1.31276,73.5316,109,0.6746,2.0083,109,0.01842,15.6611,109,0.14367,2749184,109,25221.87155,16.59093,310,474,65.40084
2016,한국항공대학교,사립,경기,3643,4127,4616,4616,4616,152,234,64.95726,72232,70850,101.95059,868,863,100.57937,3643,3531,103.1719,88238192.5,41829747,210.94603,6102158,35585482,17.14788,41829747,72993609,57.30604,1323832,72993609,1.81362,2693839,72993609,3.69051,330060800,7232,45638.93805,386000,152,2539.47368,4616,222,20.79279,766,4437,17.26391,607422250,4729,128446.236,6.4,4616,1.38648,58.8699,152,0.3873,59.7998,152,0.39341,8.6,152,0.05657,22728716,152,149531.0263,24.73634,582,817,71.23623
2016,한국해양대학교,국립,부산,6010,6896,7840,7840,7840,271,373,72.65415,171610,113900,150.66725,1453,1452,100.06887,6010,5699,105.45709,100565535,26636622,377.54612,4367074,22804439,19.1501,26636622,98737075.83,26.97732,3753313,98737075.83,3.80132,,,,1110840000,14340,77464.43514,537900,271,1984.87084,7840,257,30.50583,2717,7375,36.84067,684000000,7870,86912.32528,12,7840,1.53061,171.1555,271,0.63157,65.7056,271,0.24245,18.347,271,0.0677,21002208,271,77498.9225,15.37065,1030,1352,76.18343
2016,한남대학교,사립,대전,11307,12224,13290,13290,13290,434,611,71.03109,201736,175410,115.00826,2730,2741,99.59868,11307,11590,97.55823,136605614.9,97481530,140.13486,15188523,88684452,17.12647,97481530,134523580,72.46426,1193615,134523580,0.88729,190040,134523580,0.14126,955421700,18176.3,52564.14671,1356260,434,3125.02304,13290,225,59.06666,1554,12829,12.11318,1059980224,13857,76494.20682,14.7,13290,1.10609,272.5966,434,0.6281,122.2317,434,0.28163,46.3123,434,0.10671,18063777,434,41621.60599,13.11397,1638,2617,62.59075
2016,한동대학교,사립,경북,3614,3990,4359,4359,4359,144,201,71.64179,95411,49588,192.40743,734,736,99.72826,3614,3007,120.18623,54687906.59,31679868,172.62668,4262940,25932047,16.43888,31679868,56361758,56.20809,3105646,56361758,5.5102,800000,56361758,1.4194,377945000,6272.5,60254.28457,257000,144,1784.72222,4359,131,33.2748,3116,4259,73.16271,520543229,4447,117054.9199,5.6,4359,1.28469,42.7523,144,0.29689,15.3191,144,0.10638,11.8665,144,0.0824,5271540,144,36607.91666,7.81393,428,667,64.16791
2016,한라대학교,사립,강원,3861,4083,4120,4120,4120,137,189,72.48677,75393,64720,116.49103,914,915,99.89071,3861,3900,99,34782901.9,27143651,128.14378,5171984,26892295,19.23221,27143651,42281665,64.19721,323749,42281665,0.76569,2047720,42281665,4.84304,442890000,9555,46351.64835,143583,137,1048.05109,4120,86,47.90697,626,4083,15.33186,225859797,4181,54020.52068,5,4120,1.21359,34.6596,137,0.25298,1.7501,137,0.01277,2.9262,137,0.02135,827718,137,6041.73722,1.88762,500,735,68.02721
2016,한려대학교,사립,전남,600,671,721,721,721,58,94,61.70212,35482,25228,140.64531,233,370,62.97297,600,1822,32.93084,6584518.5,4810107,136.88923,1162997,4517696,25.74314,4810107,6651181,72.31959,997038,6651181,14.99039,193000,6651181,2.90174,6075000,135,45000,0,58,0,721,17,42.41176,545,677,80.50221,11719000,729,16075.44581,1,721,1.38696,17.468,58,0.30117,3.8135,58,0.06575,5.25,58,0.09051,46123,58,795.22413,3.54811,140,170,82.35294
2016,한림대학교,사립,강원,7571,8277,9001,9001,9001,302,399,75.68922,175492,115146,152.40824,1709,1715,99.65014,7571,7383,102.54639,174173728.2,68512688,254.22112,11980026,60255489,19.88204,68512688,163377741,41.93514,1519573,163377741,0.93009,54916821,163377741,33.6134,690952000,12926.3,53453.19232,3004517,799,3760.34668,9001,203,44.3399,2745,8747,31.38218,1645422670,9480,173567.7922,12.1,9001,1.34429,266.259,799,0.33324,347.3022,799,0.43467,31.4899,799,0.03941,27377366,799,34264.53817,13.63501,1126,1691,66.58781
2016,한밭대학교,국립,대전,7701,8458,8965,8965,8965,261,434,60.13824,167529,112474,148.94909,1858,1867,99.51794,7701,7650,100.66666,90591218.7,35773530,253.23533,5042023,32711017,15.41383,35773530,91865613.5,38.94115,813597,91865613.5,0.88563,,,,1838664000,24705,74424.77231,430000,261,1647.50957,8965,193,46.45077,1172,8661,13.53192,763276329,9037,84461.25141,9.1,8965,1.01505,138.2849,261,0.52982,80.9767,261,0.31025,16.3012,261,0.06245,18158290,261,69571.99233,15.56834,1128,1679,67.18284
2016,한서대학교,사립,충남,6678,7401,7903,7903,7903,282,387,72.86821,137637,115736,118.92323,1610,1629,98.83364,6678,6956,96.00345,90541409.18,61336188,147.61499,12060499,57130173,21.11055,61336188,98569846,62.22611,715013,98569846,0.72538,644903,98569846,0.65425,933975000,17790,52500,428192,282,1518.41134,7903,152,51.99342,2267,7724,29.35007,712301511,8011,88915.43015,8.6,7903,1.08819,88.8945,282,0.31522,134.5682,282,0.47719,16.8167,282,0.05963,8855225,282,31401.50709,14.43655,1153,1628,70.82309
2016,한성대학교,사립,서울,6016,6651,7454,7454,7454,260,350,74.28571,57239,62619,91.40835,1484,1487,99.79825,6016,6259,96.11759,77829084.4,58298450,133.50112,9904983,51158383,19.3614,58298450,84032815,69.37581,1094912,84032815,1.30295,505000,84032815,0.60095,697498500,13419.7,51975.7148,1562650,260,6010.1923,7454,131,56.90076,239,6929,3.44927,1022639096,7837,130488.5921,14.2,7454,1.90501,152.1363,260,0.58513,30.4206,260,0.117,19.3124,260,0.07427,3908006,260,15030.7923,6.57607,986,1522,64.78318
2016,한세대학교,사립,경기,2552,2812,3664,3664,3664,131,175,74.85714,51870,40368,128.49286,591,598,98.82943,2552,2360,108.13559,34071606,27633092,123.30001,4155195,20401199,20.3674,27633092,39361932,70.20258,416596,39361932,1.05837,1043782,39361932,2.65175,550680000,10590,52000,96000,131,732.82442,3664,81,45.23456,363,3080,11.78571,182967290,3640,50265.73901,4.8,3664,1.31004,103.8453,131,0.79271,3.7762,131,0.02882,6.1373,131,0.04684,491077,131,3748.67938,4.80851,357,474,75.31645
2016,한신대학교,사립,경기,4871,5306,5761,5761,5761,175,255,68.62745,79171,74230,106.65633,1186,1193,99.41324,4871,4900,99.40816,48181516,39965238,120.55856,5454762,35871162,15.20653,39965238,57761795,69.18974,947957,57761795,1.64114,1418901,57761795,2.45646,509580000,10387.5,49057.03971,168038,175,960.21714,5761,128,45.00781,990,5602,17.67225,339005174,5934,57129.28446,6,5761,1.04148,85.9119,175,0.49092,10.7846,175,0.06162,24.7234,175,0.14127,1935376,175,11059.29142,5.75933,628,1009,62.23984
2016,한양대학교,사립,서울,12508,15499,22624,22624,22624,805,1167,68.98029,454861,272362,167.00604,2812,2826,99.5046,12508,11759,106.36958,628842823.9,312244523,201.39434,39586740,201154994,19.67972,312244523,463446141,67.3745,16563695,463446141,3.57402,6858717,463446141,1.47993,1144330000,20935.6,54659.52731,12589723,1012,12440.43774,22624,660,34.27878,2296,20328,11.29476,4102809000,22325,183776.439,24.2,22624,1.06966,543.5768,1012,0.53713,754.0292,1012,0.74508,110.8648,1012,0.10955,148828129,1012,147063.3686,32.70776,1860,2709,68.66002
2016,한양대학교(ERICA),사립,경기,8025,9037,10441,10441,10441,386,512,75.39062,260612,145934,178.58209,1862,1866,99.78563,8025,7694,104.30205,,,,,,,,,,,,,,,,621082000,11246,55226.92512,5060628,386,13110.43523,10441,257,40.62645,2773,10147,27.32827,1831887811,10570,173310.1051,12,10441,1.14931,198.7174,386,0.51481,220.3016,386,0.57072,32.1166,386,0.0832,58321539,386,151092.0699,29.18331,1255,1765,71.10481
2016,한일장신대학교,사립,전북,871,912,1217,1217,1217,45,65,69.23076,28562,17582,162.45023,235,236,99.57627,871,998,87.27454,10490949,7182000,146.0728,1000214,5187363,19.28174,7182000,11950484,60.09798,685870,11950484,5.73926,543389,11950484,4.547,106462500,2505,42500,20830,45,462.88888,1217,30,40.56666,300,1218,24.63054,73430081,1212,60585.87541,2.8,1217,2.30073,20.75,45,0.46111,0.2,45,0.00444,12.3096,45,0.27354,315885,45,7019.66666,8.7351,57,103,55.3398
2016,협성대학교,사립,경기,4014,4455,4894,4894,4894,158,225,70.22222,74371,67516,110.15314,1053,1057,99.62157,4014,4280,93.78504,40329991,34489317,116.93473,6182301,31434507,19.66724,34489317,46367061,74.38322,368169,46367061,0.79403,583579,46367061,1.2586,614715000,13845,44399.78331,160726,158,1017.25316,4894,74,66.13513,435,4606,9.4442,297837999,5104,58353.83992,6.3,4894,1.28729,129.8664,158,0.82193,4.3666,158,0.02763,19.5666,158,0.12383,1438679,158,9105.56329,8.67031,610,935,65.24064
2016,호남대학교,사립,광주,6516,7376,8000,8000,8000,278,379,73.35092,129752,105051,123.51334,1581,1583,99.87365,6516,6794,95.90815,70296418.36,50422989,139.41342,8932246,45821964,19.49337,50422989,75364018,66.90591,485031,75364018,0.64358,125755,75364018,0.16686,201675000,3972,50774.16918,338500,278,1217.62589,8000,140,57.14285,1540,7683,20.04425,439602236,8349,52653.28015,8.5,8000,1.0625,146.4219,278,0.52669,22.9859,278,0.08268,30.611,278,0.11011,3720928,278,13384.63309,6.06999,893,1300,68.6923
2016,호남신학대학교,사립,광주,538,541,986,986,986,38,61,62.29508,24529,14268,171.91617,139,160,86.875,538,670,80.2985,8051314.5,6105892,131.86139,505156,3437783,14.69423,6105892,10279074,59.40118,977720,10279074,9.51175,691505,10279074,6.7273,18270000,420,43500,114250,38,3006.57894,986,24,41.08333,322,986,32.6572,135760515,1008,134683.0506,1.8,986,1.82555,16,38,0.42105,1,38,0.02631,9.71,38,0.25552,44000,38,1157.89473,5.43233,23,58,39.65517
2016,호서대학교,사립,충남,11479,12518,13785,13785,13785,478,672,71.13095,224108,214141,104.6544,2928,2939,99.62572,11479,12167,94.34536,147722922.5,108996817,135.52957,18089512,98945703,18.28226,108996817,151982971,71.71646,879287,151982971,0.57854,136000,151982971,0.08948,1253886400,26208,47843.65079,702000,478,1468.61924,13785,206,66.91747,2204,13422,16.4208,942422211,14244,66162.75,16.7,13785,1.21146,218.9021,478,0.45795,60.7859,478,0.12716,34.2355,478,0.07162,15774045,478,33000.09414,8.17496,1758,2590,67.87644
2016,호원대학교,사립,전북,4968,5782,5782,5782,5782,187,272,68.75,109144,82940,131.59392,1270,1278,99.37402,4968,5470,90.82266,47173102.3,38617178,122.15574,8800411,38477743,22.87143,38617178,56544688,68.29497,845540,56544688,1.49534,1000000,56544688,1.76851,1089225000,21315,51101.33708,406855,187,2175.69518,5782,86,67.23255,2294,5782,39.67485,381420965,5855,65144.4859,5.8,5782,1.00311,60.6025,187,0.32407,6.4238,187,0.03435,5.8749,187,0.03141,1776532,187,9500.17112,3.01179,755,972,77.67489
2016,홍익대학교,사립,서울,16289,18346,21953,21953,21953,742,1101,67.39327,394678,300494,131.34305,3878,3928,98.72708,16289,15705,103.71856,218696818.5,190546687,114.77335,41425821,149310806,27.74469,190546687,263845534,72.21903,2694333,263845534,1.02117,900000,263845534,0.3411,1518145500,27285,55640.29686,6251714,742,8425.49056,21953,473,46.41226,2948,20285,14.5329,1978275620,22119,89437.84167,27.8,21953,1.26634,386.0387,742,0.52026,164.1412,742,0.22121,39.8635,742,0.05372,18184036,742,24506.78706,9.12894,2491,3752,66.39125
2015,가야대학교,사립,경남,2419,2638,2814,2814,2814,98,140,70,83366,38032,219.19962,635,637,99.68602,2419,2655,91.11111,23321374.75,18408300,126.68945,2989130,17201280,17.37736,18408300,26897555,68.43856,67300,26897555,0.2502,70000,26897555,0.26024,315225000,7005,45000,129000,98,1316.32653,2814,63,44.66666,672,2656,25.3012,138003945,2890,47752.2301,2.8,2814,0.99502,38.0454,98,0.38821,0.5429,98,0.00553,4.95,98,0.05051,15274,98,155.85714,1.95715,398,535,74.39252
2015,가천대학교,사립,경기,16675,18995,21018,21018,21018,651,974,66.83778,345360,265679,129.99145,3907,3916,99.77017,16675,15961,104.4734,233588328.4,169167668,138.08095,30341804,146377309,20.72848,169167668,237819714,71.13273,1639674,237819714,0.68946,20036891,237819714,8.42524,2537545600,51232,49530.48094,2203900,845,2608.16568,21018,274,76.70802,877,20030,4.37843,2647035700,21016,125953.3546,19.7,21018,0.93729,437.2946,845,0.5175,299.9697,845,0.35499,29.1569,845,0.0345,26692032,845,31588.20355,12.23022,2113,3179,66.46744
2015,가톨릭관동대학교,사립,강원,8457,9192,9686,9686,9686,332,451,73.61419,139193,139006,100.13452,2135,2210,96.60633,8457,9272,91.21009,108738911.8,65954056,164.87069,11530459,61976261,18.60463,65954056,124823574,52.83782,594386,124823574,0.47618,3000000,124823574,2.40339,558182400,11628.8,47999.99999,1099000,451,2436.80709,9686,253,38.28458,3230,9447,34.19074,717639505,9993,71814.22045,8.4,9686,0.86723,175.6035,451,0.38936,73.6474,451,0.16329,18.1056,451,0.04014,8881562,451,19693.04212,6.92124,1064,1640,64.87804
2015,가톨릭대학교,사립,경기,7254,8016,10899,10899,10899,365,481,75.88357,207599,134903,153.8876,1717,1734,99.0196,7254,7004,103.56938,216806797.8,90396738,239.83918,11192122,54418416,20.56679,90396738,182708020,49.47606,6113993,182708020,3.34631,19890248,182708020,10.88635,1102713600,22408,49210.71046,3868978,1146,3376.07155,10899,513,21.24561,1340,9745,13.75064,3947650145,11016,358356.0408,27.8,10899,2.55069,323.5765,1146,0.28235,677.3342,1146,0.59104,53.466,1146,0.04665,87909135,1146,76709.54188,20.96501,945,1500,63
2015,감리교신학대학교,사립,서울,797,858,1550,1550,1550,29,76,38.15789,24787,15744,157.43775,192,200,96,797,800,99.625,10975184.9,10113258,108.52274,1085114,5470315,19.8364,10113258,15298024,66.10826,1345099,15298024,8.79263,565033,15298024,3.6935,124800000,3060,40784.31372,0,28,0,1550,35,44.28571,300,1421,21.11189,139995973,1576,88829.9321,3,1550,1.93548,15,28,0.53571,0,28,0,6.6,28,0.23571,20600,28,735.71428,5.26581,0,0,0
2015,강남대학교,사립,경기,6541,7279,7719,7719,7719,233,337,69.13946,91825,77778,118.06037,1558,1577,98.79518,6541,6545,99.93888,68273854.25,58128107,117.45411,8302358,53555488,15.50234,58128107,76780798,75.70656,1503703,76780798,1.95843,274023,76780798,0.35689,753227500,15066.5,49993.52868,217948,233,935.39914,7719,114,67.71052,934,7524,12.4136,423221924,7910,53504.66801,8.7,7719,1.12708,99.596,233,0.42745,11.8337,233,0.05078,41.4095,233,0.17772,1011200,233,4339.91416,5.93014,1025,1580,64.87341
2015,강릉원주대학교,국립,강원,7585,8244,8869,8869,8869,337,431,78.19025,219488,136988,160.22425,1960,1975,99.2405,7585,8163,92.91926,86585269.98,35753221,242.17473,5826299,34724465,16.77865,35753221,94942583,37.65772,641182,94942583,0.67533,,,,1673072000,23440,71376.7918,246380,379,650.07915,8869,317,27.97791,2116,8613,24.56751,1078954840,8932,120796.5562,17.9,8869,2.01826,272.4088,379,0.71875,72.1434,379,0.19035,101.383,379,0.2675,15112618,379,39874.98153,13.66957,989,1650,59.93939
2015,강원대학교,국립,강원,20142,21990,24829,24829,24829,851,1182,71.99661,502606,375227,133.94718,4969,4997,99.43966,20142,20282,99.30973,267544747.4,96912464,276.06846,15257679,86391073,17.66117,96912464,240957430,40.21974,7913548,240957430,3.2842,,,,4866280000,68536,71003.26835,2963300,998,2969.23847,24829,610,40.70327,7514,24742,30.36941,3836120172,24981,153561.5136,31.5,24829,1.26867,607.1342,998,0.60835,432.005,998,0.43287,118.9525,998,0.11919,60066611,998,60186.98496,18.11698,2241,3711,60.38803
2015,건국대학교,사립,서울,13072,15698,19999,19999,19999,674,956,70.50209,300980,234276,128.4724,2995,3009,99.53472,13072,12138,107.69484,412136978,240422376,171.42205,24529772,120640969,20.33287,240422376,364479930,65.96313,6925617,364479930,1.90013,6672563,364479930,1.8307,2054312320,41123.2,49955.06964,5736501,706,8125.35552,19999,443,45.14446,3411,18008,18.94158,2806600000,20328,138065.7222,30,19999,1.50007,420.052,706,0.59497,433.2405,706,0.61365,47.7582,706,0.06764,56462221,706,79974.81728,22.93688,1797,2822,63.67824
2015,건국대학교(글로컬),사립,충북,7556,8381,8959,8959,8959,285,407,70.02457,136614,117834,115.93767,1762,1767,99.71703,7556,7040,107.32954,,,,9927619,63606053,15.60797,,,,,,,,,,1070785920,21449.6,49921.02043,1162000,492,2361.78861,8959,141,63.539,2332,8809,26.47292,871824018,9196,94804.69965,13.2,8959,1.47337,177.8586,492,0.3615,219.6092,492,0.44636,20.761,492,0.04219,17507854,492,35585.0691,14.12138,953,1532,62.20626
2015,건양대학교,사립,충남,7517,8210,8799,8799,8799,288,401,71.82044,195365,120560,162.04794,1833,1836,99.8366,7517,7515,100.02661,100557974.7,58686218,171.34853,10914631,53914941,20.24416,58686218,110724238,53.00214,1161841,110724238,1.04931,4101502,110724238,3.70424,449001000,10179,44110.52166,151000,404,373.76237,8799,183,48.08196,2690,8479,31.72543,533191190,8863,60159.22261,9.4,8799,1.0683,155.5553,404,0.38503,60.6302,404,0.15007,29.6303,404,0.07334,6413612,404,15875.27722,6.73687,1180,1597,73.88854
2015,경기대학교,사립,경기,12602,14496,16686,16686,16686,514,785,65.4777,210000,197428,106.36789,2997,3006,99.70059,12602,12490,100.89671,161710068.8,126151353,128.18734,20165410,105207849,19.16721,126151353,179643004,70.22335,2745108,179643004,1.52809,539063,179643004,0.30007,1081440000,22267,48566.93762,1261542,514,2454.36186,16686,243,68.66666,2272,15456,14.69979,1375453403,17227,79842.88634,22.3,16686,1.33644,367.8455,514,0.71565,144.2541,514,0.28065,49.5135,514,0.09632,13421832,514,26112.51361,11.64511,1789,2666,67.10427
2015,경남과학기술대학교,국립,경남,5178,5526,5849,5849,5849,174,285,61.05263,93536,80776,115.79677,1326,1341,98.88143,5178,5376,96.31696,42017550.96,20283843,207.14788,3744064,18940356,19.76765,20283843,55752157,36.38216,237386,55752157,0.42578,,,,1579615000,23852,66225.68338,1322000,174,7597.70114,5849,115,50.86086,550,5706,9.63897,536494000,5939,90334.06297,6.8,5849,1.16259,143.4819,174,0.8246,21.8466,174,0.12555,29.095,174,0.16721,6686989,174,38430.97126,11.09897,746,1104,67.57246
2015,경남대학교,사립,경남,12013,12808,14088,14088,14088,461,662,69.63746,183083,194950,93.91279,2974,3010,98.80398,12013,12689,94.67255,122090372.5,91007718,134.15386,14514512,81827453,17.73794,91007718,126607724,71.88164,1010675,126607724,0.79827,2300000,126607724,1.81663,1079040000,21571.5,50021.55622,468500,461,1016.26898,14088,242,58.21487,1634,13197,12.3816,1034998341,14624,70773.95657,14.8,14088,1.05053,348.1417,461,0.75518,59.8314,461,0.12978,54.1815,461,0.11753,13459467,461,29196.24078,9.35203,1577,2647,59.57687
2015,경동대학교,사립,강원,5296,5875,5875,5875,5875,204,298,68.45637,158146,115512,136.90871,1824,1797,101.5025,5296,6308,83.95688,43238585,39477677,109.52666,7788675,39424442,19.75595,39477677,57742942,68.36796,213737,57742942,0.37015,911214,57742942,1.57805,574050000,13650,42054.94505,205651,204,1008.09313,5875,80,73.4375,3036,5788,52.45335,315130728,5186,60765.66293,4.6,5875,0.78297,65.9914,204,0.32348,15.4948,204,0.07595,26.8658,204,0.13169,483692,204,2371.03921,4.5618,380,547,69.46983
2015,경북대학교,국립,대구,21849,24105,30890,30890,30890,945,1487,63.55077,605964,407148,148.83138,4941,4965,99.51661,21849,19843,110.10935,378683039.5,119286351,317.45714,19592619,95312893,20.5561,119286351,292801621,40.73964,7122254,292801621,2.43245,,,,3903938200,55873.6,69870.89072,5495875,1239,4435.73446,30890,730,42.31506,5917,28939,20.44645,4720425000,30971,152414.3554,58.1,30890,1.88086,840.7547,1239,0.67857,732.2394,1239,0.59099,124.6211,1239,0.10058,134570086,1239,108611.8531,26.0567,2521,4211,59.86701
2015,경상대학교,국립,경남,14095,15272,17950,17950,17950,625,838,74.58233,383615,238508,160.83946,3220,3222,99.93792,14095,13140,107.26788,196239022.5,65281818,300.60287,11441395,55927494,20.45754,65281818,192116852,33.98026,10041898,192116852,5.22697,,,,1805338500,25237.2,71534.81765,1781038,802,2220.74563,17950,424,42.3349,4756,17015,27.9518,3264375510,18006,181293.7637,27.2,17950,1.51532,458.9826,802,0.57229,365.9735,802,0.45632,96.7525,802,0.12063,47894739,802,59719.12593,18.45698,1463,2658,55.04138
